product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
Calvin Klein Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra,$46.00 ,$40.48 ,https://www.amazon.com/-/dp/B00JROC53K?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This full coverage bra features lightly lined cups with Memory Touch for ultimate comfort and a perfect fit. |T-shirt bra,4.3,488,"[ 71% Nylon, 29% Spandex , Imported , Hand Wash , Memory touch technology T-shirt bra , Voted ""The Best T-shirt Bra"" from New York Magazine! , Calvin Klein logo on left wing , Molds quickly to the shape of the body , Double layer bonded wings for invisibility and soft support ]","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD",Bare
Wacoal Women's Body By Wacoal Underwire Bra,$46.00 ,$39.46 ,https://www.amazon.com/-/dp/B0066647DS?th=1&psc=1,Wacoal,Bras,Amazon US,Body by wacoal seamless underwire is sleek and modern,4.4,279,"[ Body: SUPPLEX® fabric - 87% nylon / 13% spandex Center front and top cup: 100% nylon , Imported , Hook and Eye closure , Hand Wash , Camisole strap design with adjustments in the back. , SUPPLEX® fabric gives you the look and feel of cotton with the benefits of advanced fiber technology . , Feels light and smooth on the body, yet provides comfortable lift and shaping . ,Clean tailored neckline .,Great under sweaters and t-shirts .,Hand wash warm and Wash colors separately .Use non-chlorine bleach only when needed. Hang to dry.Do not iron or dry clean.]","32C , 32D , 32DD , 34B , 34C , 34D , 34DD , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 38DD","32D , 32DD , 34B , 34C , 34D , 34DD , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 38DD",Black
Calvin Klein Women's Standard Radiant Cotton Bikini Panty,$12.00 ,$9.88 ,https://www.amazon.com/-/dp/B014UXSKRM?th=1&psc=1,Calvin-Klein,Panties,Amazon US,Metallic logo elastic trims these Calvin Klein Underwear bikini briefs. Lined gusset.,4.4,2,"[ Imported , Smooth elastic waistband , Repeating Calvin Klein logo , Moderate rear coverage , Soft stretch cotton ]","Small , Medium , Large","Small , Large",Trinity
Wacoal Women's Retro Chic Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B004N3BC66?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,755,"[ 82% Nylon/ 18% Spandex/Elastane , Imported , Hand Wash , Full-coverage bra featuring lace cups with mesh yoke , Band and sides smooth and minimize bulge , Seamed cups for superior lift, shape, and support , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","32D , 32DD , 32DDD , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42D , 42DD , 42DDD , 44H",Cappuccino
b.tempt'd by Wacoal Women's Ciao Bella Balconette Bra,$38.00 ,$38.00 ,https://www.amazon.com/-/dp/B00SHYL76W?th=1&psc=1,b-temptd,Bras,Amazon US,Balconette features corded lace overlay with a dramatic scallop neckline,4.3,376,"[ 86% Nylon/14% Spandex , Imported , Hand Wash , Balconette bra featuring corded-lace overlay with sheer contrast bow accent and scalloped trim , Adjustable double rouleau-front straps , Hook-and-eye closure at back , Fishnet wings ]","30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30C , 30D , 32B , 32C , 32D , 32DD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38D",Liberty/Gold
Wacoal Women's Bodysuede Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B0012H9A38?th=1&psc=1,Wacoal,Bras,Amazon US,"Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support. Seamless, smooth and comfortable! Full figure seamless underwire with a hidden inner sling for great support! Wide padded straps relieve shoulder strain. Colors: Ivory, Black, French Nude. Sizes: C 34-40; D, DD, DDD 32-40. |Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support.",4.4,377,"[ Lining: 100% Nylon; Body: 86% Nylon, 14% Spandex Elastane Center , Supportive bra with double cup support featuring hidden foam sling for uplift and padded-foam adjustable straps^Hook-and-eye back closure ]","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42C , 42D , 42DD , 42DDD , 44C , 44D , 44DD , 44DDD","32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42C , 42D , 42DD , 42DDD , 44C , 44D , 44DD , 44DDD",Black
Wacoal Women's Halo Underwire Bra,$48.00 ,$48.00 ,https://www.amazon.com/-/dp/B01GTNWO28?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful all over cross-dye soft lace cups and wings.,4.4,395,"[ 82% Nylon, 18% Spandex , Imported , Hand Wash , Lace underwire bra featuring adjustable convertible straps that can be worn over shoulders or as racerback , Strap width increases with larger cup size , Inner support sling for DDD and G cup sizes , J-hook on back strap allows for racerback option , Hook-and-eye closure at back ]","32C , 32D , 32DD , 32DDD , 32G , 34B , 34C , 34D , 34DD , 34DDD , 34G , 36B , 36C , 36D , 36DD , 36DDD , 36G , 38B , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD","32C , 32D , 34B , 34C , 34DD , 36C , 36DD , 38C , 38D , 38DD",Bachelor Button
Wacoal Women's Embrace Lace Bra,$50.00 ,$35.00 ,https://www.amazon.com/-/dp/B01D5ZRAC2?th=1&psc=1,Wacoal,Bras,Amazon US,Embrace Lace Fashion Wire,4.3,410,"[ 48% polyester/41% nylon/11% lycra spandex , Imported , Hook and Eye closure , Hand Wash , Semi-sheer contour bra featuring floral-lace overlay with scalloped edging and underwire support , Adjustable shoulder straps , Hook-and-eye back closure ]","32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD , 38DDD , 40D , 40DD","32C , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 38C , 38D , 38DD , 40D , 40DD",Tango Red/Coral Blush
Calvin Klein Women's Naked Glamour Strapless Push Up Bra,$42.00 ,$29.99 ,https://www.amazon.com/-/dp/B0068NSHWG?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This essential naked glamour push up strapless bra features luxurious smooth cups for an effortlessly glamorous look.,3.8,194,"[ 67% Nylon, 33% Spandex , Imported , Hook and Eye closure , Machine Wash , Strapless push-up bra with sweetheart cut , Adjustable and removable straps , Interior grip lining at seams for fit ,Hook-and-eye back closure,Small logo plaque at center front]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36C , 36D , 36DD , 38B , 38C",Black
Wacoal Womens Basic Beauty Contour T-Shirt Bra,$54.77 ,$54.77 ,https://www.amazon.com/-/dp/B01D941NYA?th=1&psc=1,Wacoal,Bras,Amazon US,"Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication |Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication",4.2,584,"[ 85% Polyester, 15% Spandex , Imported , Hook and Eye closure , Hand Wash , Full-coverage t-shirt bra featuring scalloped trim with ribbon applique at center , Built-up camisole strap with stretch back release , Kicked in back for non-slip straps , C, D, DD cups have 3 hooks and eyes, DDD and G cups have 4 hooks and eyes ]","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD","32D , 32DDD , 34D , 34DD , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38DD , 42D",Wine Berry
Wacoal Women's Embrace Lace Bikini Panty,$27.00 ,$27.00 ,https://www.amazon.com/-/dp/B01MY1GHZM?th=1&psc=1,Wacoal,Panties,Amazon US,Embrace lace bikini offers great fit and matches coordinating pieces in the collection |Embrace Lace Bikini,4.3,94,"[ 82% Nylon, 18% Spandex , Imported , Pull On closure , Hand Wash , Scalloped detailing around waistband , 100 percent cotton panel lining ]","Small , Medium , Large , X-Large","Small , Large , X-Large",Medium
Calvin Klein Women's Sheer Marquisette Demi Unlined Bra,$36.00 ,$26.19 ,https://www.amazon.com/-/dp/B01N6T2RZP?th=1&psc=1,Calvin-Klein,Bras,Amazon US,"An unlined demi cup bra featuring sheer, sexy fabrication and bold, contrasting edging with repeating Calvin Klein logo.",4.5,60,"[ 72% Nylon, 28% Elastane , Imported , Hand Wash , New super soft light weight sheer fabrication , Unlined demi cup , Sheer cup , Ultra light ABD breathable spacer cup technology ]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D",Nympth's Thigh
Wacoal Womens Basic Beauty Contour T-Shirt Bra,$55.00 ,$55.00 ,https://www.amazon.com/-/dp/B01G34NMLU?th=1&psc=1,Wacoal,Bras,Amazon US,"Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication |Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication",4.2,601,"[ 85% Polyester, 15% Spandex , Imported , Hand Wash , Full-coverage t-shirt bra featuring scalloped trim with ribbon applique at center , Built-up camisole strap with stretch back release , Kicked in back for non-slip straps , C, D, DD cups have 3 hooks and eyes, DDD and G cups have 4 hooks and eyes ]","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD","32DD , 34C , 38D , 38DD , 40C , 40D , 40DD , 42D",Lavender Frost
Calvin Klein Women's Everyday Lightly Lined Demi Bra,$38.00 ,$38.00 ,https://www.amazon.com/-/dp/B015Q0B0CK?th=1&psc=1,Calvin-Klein,Bras,Amazon US,"This signature, modern t-shirt bra features soft demi cups and adjustable straps with contrasting piping.",3.8,31,"[ 70.5% Nylon, 29.5% Elastane , Imported , Hook and Eye closure , Hand Wash , Lace detail at center front , Hook and eye closure , Micro fabrication ,Calvin Klein logo along left band trim,Adjustable straps]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 38DD","32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36C , 36D , 36DD , 38B , 38C , 38D",Fresh Taupe
Calvin Klein Women's Bottoms Up Bikini Panty,$8.00 ,$8.00 ,https://www.amazon.com/-/dp/B016OEH7NI?th=1&psc=1,Calvin-Klein,Panties,Amazon US,"The bottoms up bikini features color prints, a refined lace trim, and a thin waistband for comfort and shape retention.",4.3,122,"[ Size: Large , Color: Hidden Geo Red , Nylon-Elastane , Imported ]","Small , Medium , Large , X-Large",Small,Large
Calvin Klein Women's ID Wide Waistband Unlined Triangle Cotton Bralette,$32.00 ,$19.01 ,https://www.amazon.com/-/dp/B01N5RG0YP?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This modern triangle bra features unlined cotton cups and ultra thin straps with a large elastic waistband with repeating Calvin Klein logo.,3.8,69,"[ 92% Cotton, 8% Elastane , Imported , Hand Wash , Comfortable cotton blend , Pull on triangle , New logo identification , Can be worn conventional, cross back, and halter , Ultra thin straps with a large elastic waistband ]","X-Small , Small , Medium , Large , X-Large","X-Small , Small , Medium , Large",Pale Dawn
Wacoal Women's Body By Wacoal Underwire Bra,$46.00 ,$46.00 ,https://www.amazon.com/-/dp/B01MZ0IR6S?th=1&psc=1,Wacoal,Bras,Amazon US,Body by wacoal seamless underwire is sleek and modern,4.4,291,"[ Body: 87% Nylon, 13% Lycra Spandex , Imported , Hand Wash , Feels light and smooth on the body, yet provides comfortable lift and shaping , Clean tailored neckline , Great under sweaters and t-shirts ]","32C , 32D , 32DD , 34B , 34C , 34D , 34DD , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 38DD","32C , 32D , 32DD , 34B , 34C , 34D , 34DD , 36B , 36C , 36DD , 38B , 38C",Campanula
Calvin Klein Women's Sheer Marquisette Demi Unlined Bra,$36.00 ,$27.00 ,https://www.amazon.com/-/dp/B01N4Q5UYM?th=1&psc=1,Calvin-Klein,Bras,Amazon US,"An unlined demi cup bra featuring sheer, sexy fabrication and bold, contrasting edging with repeating Calvin Klein logo.",4.6,61,"[ 72% Nylon, 28% Elastane , Imported , Hand Wash , New super soft light weight sheer fabrication , Unlined demi cup , Sheer cup , Ultra light ABD breathable spacer cup technology ]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36C , 36D , 36DD , 38B , 38C , 38D",Bare
Wacoal Women's Retro Chic Underwire Bra,$69.99 ,$69.99 ,https://www.amazon.com/-/dp/B00921OBQ2?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,754,"[ 82% Nylon/ 18% Spandex/Elastane , Imported , Hand Wash , Full-coverage bra featuring lace cups with mesh yoke , Band and sides smooth and minimize bulge , Seamed cups for superior lift, shape, and support , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","30B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H",Toast
b.tempt'd by Wacoal Women's Ciao Bella Balconette Bra,$38.00 ,$38.00 ,https://www.amazon.com/-/dp/B015O76DM2?th=1&psc=1,b-temptd,Bras,Amazon US,Balconette features corded lace overlay with a dramatic scallop neckline,4.3,377,"[ 86% Nylon/14% Spandex , Imported , Hook and Eye closure , Hand Wash , Balconette bra featuring corded-lace overlay with sheer contrast bow accent and scalloped trim , Adjustable double rouleau-front straps , Hook-and-eye closure at back , Fishnet wings ]","30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD",Peacoat
Wacoal Women's Red Carpet Strapless Bra,$65.00 ,$65.00 ,https://www.amazon.com/-/dp/B004QQZMCA?th=1&psc=1,Wacoal,Bras,Amazon US,"Red Carpet full figure strapless fits great, supportive and stays in place",4.4,832,"[ 91% Nylon, 9% Spandex , Imported , Hook and Eye closure , Hand Wash , 2"" high , 9"" wide , Strapless bra with contoured cups featuring sweetheart neckline and removable straps ,Converts to halter, crisscross, and one shoulder styles,Great choice for full busted and full figured women,Silicone along the neckline holds the bra in place,Hook-and-eye closure at back]","30D , 30DD , 30DDD , 30G , 32C , 32D , 32DD , 32DDD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD","30D , 30DD , 30DDD , 30G , 32C , 32D , 32DD , 32DDD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD",Black
Calvin Klein Women's Seductive Comfort Lift Strapless Multiway Bra,$44.00 ,$39.60 ,https://www.amazon.com/-/dp/B019NU1TMK?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This strapless multiway bra features seamless customized lift push up cups and sensual lace wings with supportive silicone elastic inside.,4.1,16,"[ 78.5% Nylon, 21.5% Elastane , Imported , Hook and Eye closure , Hand Wash , Customized lift cups , Smooth cups stay invisible under strapless necklines , Removable multi-way straps , Can be worn strapless, regular, cross back or one shoulder ]","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38A , 38B , 38C , 38D , 38DD","30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38B , 38DD",Bare
Wacoal Women's Slimline Seamless Minimizer Bra,$65.00 ,$65.00 ,https://www.amazon.com/-/dp/B000T38190?th=1&psc=1,Wacoal,Bras,Amazon US,Seamless underwire minimizer bra gives great support and lift |This Minimizer was designed for function and comfort. Perfect for the full figure woman that wants full coverage. Details include placed nosegay embroidery in satin stitching with plush rigid straps detailed with satin picot.,4.3,308,"[ Cups: 100% Polyester; Back: 71% Nylon, 29% Spandex , Imported , Seamless underwire minimizer bra designed for full figure featuring V-neckline and adjustable straps with scalloped trim , Full coverage cups with decorative embroidery ]","32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD","32DD , 32DDD , 34C , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD",Naturally Nude
Wacoal Women's Awareness Underwire Bra,$65.00 ,$55.25 ,https://www.amazon.com/-/dp/B0012H97WC?th=1&psc=1,Wacoal,Bras,Amazon US,"Awareness full figure underwire bra with beautiful, smooth jacquard lily fabric",4.4,1145,"[ 80% Nylon/20% Spandex , Imported , Hook and Eye closure , Hand Wash , 2.1"" high , 6.2"" wide , Bra featuring full molded cups with underwire encased between inner and outer cups ,Adjustable straps,Hook-and-eye closure]","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H",Black
Wacoal Women's Embrace Lace Bra,$50.00 ,$50.00 ,https://www.amazon.com/-/dp/B015YTKDNA?th=1&psc=1,Wacoal,Bras,Amazon US,Embrace Lace Fashion Wire,4.3,408,"[ 48% polyester/41% nylon/11% lycra spandex , Imported , Hook and Eye closure , Hand Wash , Semi-sheer contour bra featuring floral-lace overlay with scalloped edging and underwire support , Adjustable shoulder straps , Hook-and-eye back closure ]","32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD , 38DDD , 40D , 40DD","32C , 32D , 32DD , 32DDD , 34C , 34D , 34DD , 36C , 36D , 36DD , 38C , 38D , 38DD , 40D",Mahogany Rose
