product_name,mrp,price,pdp_url,brand_name,product_category,retailer,description,rating,review_count,style_attributes,total_sizes,available_size,color
Hanky Panky Women's Bare Godiva Thong Panty,$25.00 ,$25.00 ,https://www.amazon.com/-/dp/B00BLGS6QM?th=1&psc=1,Hanky-Panky,Panties,Amazon US," These innovative styles have contours that keep them in place, curing concern of shifting or riding up, while maintaining a sleek, barely-there look beneath clothing. They're made from a unique second-skin microfiber knit from Italy that is ultra-lightweight and smooth, disappearing under the clingiest fashions without sacrificing the signature fit, quality and comfort of your favorite Hanky Panky pieces.",4.2,32,"[ Nylon , Imported , Dry Flat , 72% nylon/28% lycra spandex , Hand wash ]","Small , Medium , Large","Small , Large",Medium
Calvin Klein Women's Seductive Comfort Lift Strapless Multiway Bra,$44.00 ,$39.60 ,https://www.amazon.com/-/dp/B019NU22Z8?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This strapless multiway bra features seamless customized lift push up cups and sensual lace wings with supportive silicone elastic inside.,3.9,12,"[ 78.5% Nylon, 21.5% Elastane , Imported , Hook and Eye closure , Hand Wash , Customized lift cups , Smooth cups stay invisible under strapless necklines , Removable multi-way straps , Can be worn strapless, regular, cross back or one shoulder ]","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 36DD , 38A , 38B , 38C , 38D , 38DD","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 36A , 36B , 36C , 36D , 38A , 38B , 38C , 38D , 38DD",Bare
Wacoal Women's Full Figure Basic Beauty Underwire Bra,$50.00 ,$32.57 ,https://www.amazon.com/-/dp/B015WZTW6A?th=1&psc=1,Wacoal,Bras,Amazon US,Seamless molded two-ply cups with inner sling for smooth support,4.2,957,"[ 85% Nylon/15% Spandex , Imported , Hand Wash , Full-coverage bra with built-in camisole strap with stretch back release , Cups with hidden inner sling for shape and support , Band and sides smooth and minimize bulge , Hook-and-eye closure ]","32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42C , 42D , 42DD , 42DDD , 42G , 42H , 44C , 44D , 44DD , 44DDD , 44G , 44H",34DD,Porcelain Rose
Wacoal Women's Halo Underwire Bra,$48.00 ,$48.00 ,https://www.amazon.com/-/dp/B00JRSQ8BQ?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful all over cross-dye soft lace cups and wings.,4.4,381,"[ 82% Nylon, 18% Spandex , Imported , Hook and Eye closure , Hand Wash , Lace underwire bra featuring adjustable convertible straps that can be worn over shoulders or as racerback , Strap width increases with larger cup size , Inner support sling for DDD and G cup sizes ,J-hook on back strap allows for racerback option,Hook-and-eye closure at back]","32C , 32D , 32DD , 32DDD , 32G , 34B , 34C , 34D , 34DD , 34DDD , 34G , 36B , 36C , 36D , 36DD , 36DDD , 36G , 38B , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD","32C , 32D , 32DD , 32DDD , 32G , 34B , 34C , 34D , 34DD , 34DDD , 34G , 36B , 36C , 36D , 36DD , 36DDD , 36G , 38B , 38C , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD",Black
Wacoal Women's Retro Chic Underwire Bra,$48.00 ,$48.00 ,https://www.amazon.com/-/dp/B01B4GCAIS?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,755,"[ Lace: 100% Nylon; Back: 82% Nylon, 18% Spandex , Imported , Hook and Eye closure , Hand Wash , Delicate sheer window at top of cup gives a pared down look , Stretch satin strap with back adjustment , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40DD , 40DDD , 42D , 44DD",Raspberry
Calvin Klein Women's 4 Pack Stretch Lace Bikini Panty,$28.01 ,$28.01 ,https://www.amazon.com/-/dp/B01BCX9KMM?th=1&psc=1,Calvin-Klein,Panties,Amazon US,A 4 pack bikini in a beautiful all over lace design,4.1,58,"[ 88% Nylon, 12% Elastane , Imported , Machine Wash , Elastic waistband for comfort , Cotton gusset ]","Small , Medium , Large","Small , Medium",Large
Calvin Klein Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra,$46.00 ,$34.50 ,https://www.amazon.com/-/dp/B00JR4ME7C?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This full coverage bra features lightly lined cups with Memory Touch for ultimate comfort and a perfect fit. |T-shirt bra,4.3,466,"[ 71% Nylon, 29% Spandex , Imported , Hook and Eye closure , Hand Wash , Memory touch technology T-shirt bra , Voted ""The Best T-shirt Bra"" from New York Magazine! , Calvin Klein logo on left wing ,Molds quickly to the shape of the body,Double layer bonded wings for invisibility and soft support]","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD",Black
Wacoal Women's Red Carpet Strapless Bra,$65.00 ,$65.00 ,https://www.amazon.com/-/dp/B004QR58N2?th=1&psc=1,Wacoal,Bras,Amazon US,"Red Carpet full figure strapless fits great, supportive and stays in place",4.4,808,"[ 91% Nylon, 9% Spandex , Imported , Hook and Eye closure , Hand Wash , 2"" high , 9"" wide , Strapless bra with contoured cups featuring sweetheart neckline and removable straps ,Converts to halter, crisscross, and one shoulder styles,Great choice for full busted and full figured women,Silicone along the neckline holds the bra in place,Hook-and-eye closure at back]","30D , 30DD , 30DDD , 30G , 32C , 32D , 32DD , 32DDD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD","30D , 30DD , 30DDD , 30G , 32C , 32D , 32DD , 32DDD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD",Black
Calvin Klein Women's ID Tanga Wide Waistband Cotton Panty,$22.00 ,$16.97 ,https://www.amazon.com/-/dp/B01N9SRXKY?th=1&psc=1,Calvin-Klein,Panties,Amazon US,Updated tanga underwear featuring classic cotton styling and a large elastic waistband with repeating iconic Calvin Klein logo,4.3,14,"[ 92% Cotton, 8% Elastane , Imported , Hand Wash , Cheeky silhouette , New logo identification , Repeating Calvin Klein logo ]","X-Small , Small , Medium , Large , X-Large","X-Small , Small , Medium , X-Large",Pale Dawn
Wacoal Women's Retro Chic Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B002R9URJ6?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,755,"[ 82% Nylon/ 18% Spandex/Elastane , Imported , Hook and Eye closure , Hand Wash , Full-coverage bra featuring lace cups with mesh yoke , Band and sides smooth and minimize bulge , Seamed cups for superior lift, shape, and support , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","30D , 32B , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 48H",Black
Calvin Klein Women's Ombre 5 Pack Thong,$59.99 ,$59.99 ,https://www.amazon.com/-/dp/B071S9N7GH?th=1&psc=1,Calvin-Klein,Panties,Amazon US,An ombre thong featuring linear lace galloon fabrication with graphic eyelet picot elastic trim.,5,1,"[ 83% Nylon, 17% Elastane , Imported , No Closure closure , Hand Wash , Minimal coverage thong , Linear eyelet lace galloon , Eyelet picot elastic at waistband , Dip dye ombre color ]","Small , Medium , Large",Large,Small
Wacoal Women's How Perfect Soft Cup Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B00H8ENHOW?th=1&psc=1,Wacoal,Bras,Amazon US,How Perfect Soft Cup is super soft and comfortable.,4.2,158,"[ 81% Nylon, 19% Spandex , Imported , Hook and Eye closure , Hand Wash , Clean tailored finishes at neckline and underarm , Adjustable stretch back strap , Smooth leotard back ]","30B , 30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 40B","30B , 30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 38B , 38C , 38D , 40B",Natural Nude
Wacoal Womens Basic Beauty Contour T-Shirt Bra,$55.00 ,$55.00 ,https://www.amazon.com/-/dp/B00UX8IBMS?th=1&psc=1,Wacoal,Bras,Amazon US,"Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication |Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication",4.2,601,"[ 85% Polyester, 15% Spandex , Imported , Hand Wash , Full-coverage t-shirt bra featuring scalloped trim with ribbon applique at center , Built-up camisole strap with stretch back release , Kicked in back for non-slip straps , C, D, DD cups have 3 hooks and eyes, DDD and G cups have 4 hooks and eyes , underwire ]","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD",White
Wacoal Women's Underwire Sport Bra,$65.00 ,$42.90 ,https://www.amazon.com/-/dp/B003M8KO4Y?th=1&psc=1,Wacoal,Bras,Amazon US,"Sport bra offers great control, support and comfort for workouts or as your everyday bra |Wacoal Underwire Sport Bra",4.3,1879,"[ 80% Nylon/ 20% Spandex/Elastane , Hand wash only non-chlorine bleach when needed. wash colored cloth separately, hang to dry, do not iron, do not dry clean. , Maximum Support for high impact activities.Great choice for full busted and full figured women , Two-ply fabric cups and floating underwire frame keep breast motion to a minimum , Outside underwire frame and shoulder strap adjustment designed to minimize chaffing , Moisture-wicking athletic bra featuring triple hook-and-eye closure on back , Inner sling for extra support in G and H cup sizes ]","32C , 32D , 32DD , 32DDD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42D , 42DD , 42DDD","32C , 32D , 32DD , 32DDD , 32G , 32H , 34C , 34D , 34DD , 34DDD , 34G , 34H , 36C , 36D , 36DD , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40H , 42D , 42DD , 42DDD",Black
Wacoal Women's Retro Chic Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B007JTYROU?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,768,"[ 82% Nylon/ 18% Spandex/Elastane , Hand Wash , Full-coverage bra featuring lace cups with mesh yoke , Band and sides smooth and minimize bulge , Seamed cups for superior lift, shape, and support , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DDD , 36G , 36H , 38C , 38D , 38DD , 38DDD , 38G , 38H , 40C , 40D , 40DD , 40DDD , 40G , 40H , 42D , 42DD , 42DDD",Ivory
Wacoal Women's Retro Chic Underwire Bra,$60.00 ,$54.60 ,https://www.amazon.com/-/dp/B01NAL618S?th=1&psc=1,Wacoal,Bras,Amazon US,Beautiful low plunge chantilly lace bra with superior support. |Beautiful low plunge chantilly lace bra,4.4,753,"[ Lace: 100% Nylon; Back: 82% Nylon, 18% Spandex , Imported , Hand Wash , Delicate sheer window at top of cup gives a pared down look , Stretch satin strap with back adjustment , Leotard back ]","30B , 30D , 32B , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 34H , 34I , 36C , 36D , 36DD , 36DDD , 36G , 36H , 36I , 38C , 38D , 38DD , 38DDD , 38G , 38H , 38I , 40C , 40D , 40DD , 40DDD , 40G , 40H , 40I , 42D , 42DD , 42DDD , 42G , 42H , 44D , 44DD , 44DDD , 44G , 44H , 46D , 46DD , 46DDD , 46G , 46H , 48H","32DD , 34D , 34DD , 36DD , 36H , 38D , 38G , 40C",Blue/Turquoise
Wacoal Womens Basic Beauty Contour T-Shirt Bra,$55.00 ,$55.00 ,https://www.amazon.com/-/dp/B01D941BNI?th=1&psc=1,Wacoal,Bras,Amazon US,"Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication |Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication",4.2,601,"[ 85% Polyester, 15% Spandex , Imported , Hook and Eye closure , Hand Wash , Full-coverage t-shirt bra featuring scalloped trim with ribbon applique at center , Built-up camisole strap with stretch back release , Kicked in back for non-slip straps , C, D, DD cups have 3 hooks and eyes, DDD and G cups have 4 hooks and eyes ]","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD","32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 42D",Deep Taupe
Wacoal Womens Basic Beauty Contour T-Shirt Bra,$55.00 ,$55.00 ,https://www.amazon.com/-/dp/B00JRPJ6J0?th=1&psc=1,Wacoal,Bras,Amazon US,"Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication |Basic beauty contour spacer will offer great support in a breathable, soft, lightweight fabrication",4.2,585,"[ Nylon/Stretch Blend , Imported , Hook and Eye closure , Featured in naturally nude , Style #: 853192 , Seamless underwire T-shirt bra , Breathable, soft, lightweight stretch micro space fabric in contour cups , Full coverage cups with inner mesh slings ]","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 40G , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD","30D , 30DD , 30DDD , 32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G , 40C , 40D , 40DD , 40DDD , 42D , 42DD , 42DDD , 44D , 44DD , 44DDD",Black
Calvin Klein Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra,$46.00 ,$41.40 ,https://www.amazon.com/-/dp/B00JR4MU12?th=1&psc=1,Calvin-Klein,Bras,Amazon US,This full coverage bra features lightly lined cups with Memory Touch for ultimate comfort and a perfect fit. |T-shirt bra,4.3,473,"[ 71% Nylon, 29% Spandex , Imported , Hook and Eye closure , Hand Wash , Memory touch technology T-shirt bra , Voted ""The Best T-shirt Bra"" from New York Magazine! , Calvin Klein logo on left wing ,Molds quickly to the shape of the body,Double layer bonded wings for invisibility and soft support]","30B , 30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 32DDD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30C , 30D , 30DD , 32A , 32B , 32C , 32D , 32DD , 34A , 34B , 34C , 34D , 34DD , 34DDD , 36A , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD",Black
Calvin Klein Women's Modern Cotton Bikini,$20.00 ,$11.36 ,https://www.amazon.com/-/dp/B00GBD2IL4?th=1&psc=1,Calvin-Klein,Panties,Amazon US,A Calvin Klein modern cotton bikini in soft cotton for breathable comfort and a comfortable waistband featuring the iconic Calvin Klein logo.,4.7,530,"[ 53% Cotton, 35% Modal, 12% Elastane , Imported , Machine Wash , Cotton blend bikini , Repeating Calvin Klein logo waistband , Cotton gusset , Soft and comfortable cotton bikini ]","X-Small , Small , Medium , Large , X-Large","X-Small , Small , Medium , X-Large",White
Wacoal Women's Sport Contour Bra,$68.00 ,$47.40 ,https://www.amazon.com/-/dp/B01G34PYYI?th=1&psc=1,Wacoal,Bras,Amazon US,Sport bra with stretch cool plus cups wicks away moisture,4.2,247,"[ Body: 80% Nylon, 20% Spandex , Imported , Hand Wash , Contoured sport bra featuring high-performance fabrication inserts at straps, center front, and back panel , Stretch cool plus moisture-wicking cups , Adjustable back straps , Three hook-and-eye closure at back ]","32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G","32C , 32D , 32DD , 34C , 34D , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD",Frost Gray/Teaberry
b.tempt'd by Wacoal Women's Ciao Bella Balconette Bra,$38.00 ,$21.89 ,https://www.amazon.com/-/dp/B00V9RTVTO?th=1&psc=1,b-temptd,Bras,Amazon US,Balconette features corded lace overlay with a dramatic scallop neckline,4.3,377,"[ 86% Nylon/14% Spandex , Imported , Hand Wash , Balconette bra featuring corded-lace overlay with sheer contrast bow accent and scalloped trim , Adjustable double rouleau-front straps , Hook-and-eye closure at back , Fishnet wings ]","30C , 30D , 30DD , 30DDD , 32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD","30DD , 32B , 32C , 34C , 34D , 34DD , 36B , 36C , 36D , 38B , 38C",Dazzling Blue
Wacoal Women's Sport Contour Bra,$65.96 ,$65.96 ,https://www.amazon.com/-/dp/B00K2Q220I?th=1&psc=1,Wacoal,Bras,Amazon US,Sport bra with stretch cool plus cups wicks away moisture,4.2,247,"[ 80% Nylon, 20% Spandex , Imported , Hook and Eye closure , Hand Wash , Contoured sport bra featuring high-performance fabrication inserts at straps, center front, and back panel , Stretch cool plus moisture-wicking cups , Adjustable back straps , Three hook-and-eye closure at back ]","32C , 32D , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G","32C , 32DD , 32DDD , 32G , 34C , 34D , 34DD , 34DDD , 34G , 36C , 36D , 36DD , 36DDD , 36G , 38C , 38D , 38DD , 38DDD , 38G",Naturally Nude
Wacoal Women's Bodysuede Underwire Bra,$60.00 ,$60.00 ,https://www.amazon.com/-/dp/B000T30R6U?th=1&psc=1,Wacoal,Bras,Amazon US,"Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support. Seamless, smooth and comfortable! Full figure seamless underwire with a hidden inner sling for great support! Wide padded straps relieve shoulder strain. Colors: Ivory, Black, French Nude. Sizes: C 34-40; D, DD, DDD 32-40. |Bodysuede Full Figure Seamless Bra offers stretch seamless with microdenier hand. Details include double cup support, hidden foam sling for uplift, shaping and support.",4.3,378,"[ Lining: 100% Nylon; Body: 86% Nylon, 14% Spandex Elastane Center , Supportive bra with double cup support featuring hidden foam sling for uplift and padded-foam adjustable straps^Hook-and-eye back closure ]","32D , 32DD , 32DDD , 34C , 34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42C , 42D , 42DD , 42DDD , 44C , 44D , 44DD , 44DDD","34D , 34DD , 34DDD , 36C , 36D , 36DD , 36DDD , 38C , 38D , 38DD , 38DDD , 40C , 40D , 40DD , 40DDD , 42C , 42D , 42DD , 42DDD , 44C , 44D , 44DD , 44DDD",Ivory
Wacoal Women's Halo Strapless Bra,$46.00 ,$46.00 ,https://www.amazon.com/-/dp/B015T8KRHS?th=1&psc=1,Wacoal,Bras,Amazon US,Fashionable halo molded lace strapless bandeau underwire bra for day or evening wear,4.2,169,"[ 82% Nylon, 18% Spandex , Imported , Hook and Eye closure , Hand Wash , Strapless lace underwire bra and Smooth, flat, brushed lace , Silicone along neckline keeps the bra in place , Separate fully adjustable straps ]","32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36D , 36DD , 36DDD , 38B , 38C , 38D , 38DD , 38DDD","32B , 32C , 32D , 32DD , 32DDD , 34B , 34C , 34D , 34DD , 34DDD , 36B , 36C , 36DD , 36DDD , 38B , 38C , 38D , 38DD , 38DDD",Naturally Nude
